route_id,service_id,trip_id,trip_headsign,direction_id,block_id
ME1,49534-_ME124-LAMJV,5136177,Lille Chu-Eurasante,0,
71,50041-__7120-LAMJV,5223128,Lille Gare Lille Flandres,1,
ME1,49534-_ME153-LAMJV,5136649,Villeneuve D Ascq 4 Cantons Stade,1,
71,50042-__7113-S,5223622,Lille Gare Lille Flandres,1,
35,48844-__3501-LAMJV,5056343,Tourcoing Tourcoing Centre,1,
L4,48093-__L454-S,4982718,Lys Lez Lannoy Centre Commercial,0,
L4,48874-__L459-LAMJV,5060971,Lys Lez Lannoy Centre Commercial,0,
71,50042-__7103-S,5223298,Lille Gare Lille Flandres,1,
32,48189-__3205-S,4991970,Villeneuve D Ascq Hotel De Ville,0,
L90,49071-_L9011-LAMJV,5072247,Comines Comines Mairie,1,
18,48186-__1807-S,4991685,Lomme Anatole France,1,
L7,48824-__L704-S,5054087,Lille Porte Des Postes,1,
L2,49872-__L254-S,5200870,Loos Les Oliveaux,1,
14,50031-__1407-LAMJV,5221738,Marquette Lez Lille Les Voiles,0,
Z8,49095-__Z806-S,5073797,Villeneuve D Ascq 4 Cantons Stade,0,
34,48070-__3404-S,4980180,Roubaix Euroteleport,1,
10,48110-__1001-LAMJV,4984991,Lomme Lomme Hegel,1,
14,50031-__1411-LAMJV,5221788,Marquette Lez Lille Les Voiles,0,
CITT,48086-CITT04-LAMJV,4981314,Neuville En Ferrain Prom De Flandre,1,
L6,48922-__L653-S,5066131,Villeneuve D Ascq Contrescarpe,0,
50,48899-__5007-S,5064200,Marcq En Baroeul College,1,
30,48064-__3001-S,4979667,Tourcoing Tourcoing Centre,0,
L8,50094-__L802-LAMJV,5230915,Tourcoing Risquons Tout,0,
82,49887-__8208-S,5203046,Armentieres Armentieres Gare,1,
CITT,48865-CITT04-D,5058357,Tourcoing Centre Commercial,0,
30,48835-__3005-LAMJV,5055378,Tourcoing Tourcoing Centre,0,
L7,48824-__L706-S,5054152,Lille Porte Des Postes,1,
21R,49393-_21R38-S,5117329,Allennes Les Marais Place,0,
L7,48825-__L703-LAMJV,5054223,Lille Porte Des Postes,1,
86,49763-__8620-LAMJV,5188089,Comines Comines Gare,1,
10,50052-__1007-S,5225250,Lille Gare Lille Flandres,0,
76,49856-__7601-LAMJV,5197751,Lomme St. Philibert,0,
18,48893-__1803-S,5063537,Lomme Anatole France,1,
L3,48870-__L362-LAMJV,5059625,Wattrelos Quart. Beaulieu,1,
L6,48221-__L653-S,4994190,Mons En Baroeul Fort De Mons,1,
L92,49081-_L9202-LAMJV,5073137,Lille Porte Des Postes,1,
89,48154-__8905-LAMJV,4990184,Tourcoing Tourcoing Centre,1,
C9,48213-__C901-LAMJV,4993391,Lille Mont De Terre,0,
34,48071-__3401-D,4980236,Roubaix Euroteleport,1,
L4,48874-__L453-LAMJV,5060805,Halluin Gounod,1,
71,49904-__7116-LAMJV,5205839,Lille Gare Lille Flandres,1,
L91,49075-_L9110-LAMJV,5072801,Lille Lille Europe,0,
18,48186-__1812-S,4991749,Lomme Anatole France,1,
18,48892-__1814-LAMJV,5063449,Villeneuve D Ascq Hotel De Ville,0,
L6,48922-__L652-S,5066078,Mons En Baroeul Fort De Mons,1,
L2,48128-__L253-LAMJV,4987684,Wattignies Centre Commercial,0,
76,49857-__7603-LAMJV,5197888,Lomme St. Philibert,0,
13,48180-__1302-S,4990964,Villeneuve D Ascq Hotel De Ville,0,
CITL,50025-CITL05-LAMJV,5220001,Lille Porte Des Postes,1,
C9,48213-__C903-LAMJV,4993471,Lille Mont De Terre,0,
13,48886-__1320-LAMJV,5062459,Lille Lille Fives,1,
10,50052-__1007-S,5225258,Lille Gare Lille Flandres,0,
CITL,50025-CITL05-LAMJV,5220007,Lille Porte Des Postes,0,
CO1,48217-_CO106-S,4993781,Lille Chu-Eurasante,0,
ME2,50027-_ME237-LAMJV,5220928,Tourcoing C.H. Dron,1,
51,48198-__5101-S,4992568,Verlinghem Mairie,1,
10,48110-__1008-LAMJV,4985184,Lille Gare Lille Flandres,0,
76,49856-__7603-LAMJV,5197793,Lille Bayart,1,
55,49172-__5504-D,5103765,Lille Chu-Eurasante,1,
L7,48825-__L707-LAMJV,5054296,Faches Thumesnil Ctre Commercial,0,
ME2,50027-_ME274-LAMJV,5221125,Lomme Lomme-Lambersart,0,
36,48851-__3604-LAMJV,5056955,Forest Sur Marque Rue De Tressin,0,
14,49177-__1408-S,5104276,Wattignies Cimetiere,1,
L1,49881-__L153-LAMJV,5202439,Faches Thumesnil Ctre Commercial,0,
CIT5,48859-CIT507-LAMJV,5057421,Roubaix Roubaix Man Fraternité,0,
34,49994-__3408-LAMJV,5216957,Villeneuve D Ascq Pont De Bois,0,
17,48828-__1703-LAMJV,5054695,Wattrelos Centre,1,
55,49173-__5509-LAMJV,5103796,Lille Chu-Eurasante,1,
C9,48914-__C901-LAMJV,5065123,Lille Mont De Terre,0,
75,49945-__7502-LAMJV,5209207,Lomme St. Philibert,1,
L7,48825-__L702-LAMJV,5054197,Lille Porte Des Postes,1,
L5,50017-__L556-S,5219599,Haubourdin Le Parc,0,
21R,49392-_21R50-LAMJV,5117285,Bauvin Mairie,0,
L4,48092-__L457-LAMJV,4982479,Lys Lez Lannoy Centre Commercial,0,
ME2,49550-_ME215-S,5149395,Tourcoing C.H. Dron,1,
L8,48875-__L814-LAMJV,5061281,Tourcoing Risquons Tout,0,
CO2,49863-_CO203-S,5198995,Lille Chu-Eurasante,1,
L1,49866-__L157-S,5199617,Wambrechies Chateau,1,
ME1,49535-_ME107-S,5137015,Lille Chu-Eurasante,0,
50,48898-__5001-LAMJV,5063980,Saint Andre Grand St Andre,0,
L1,49868-__L152-D,5200119,Wambrechies Agrippin,1,
ME1,49534-_ME131-LAMJV,5136271,Lille Chu-Eurasante,0,
C9,48915-__C904-S,5065364,Mons En Baroeul Fort De Mons,1,
18,48892-__1812-LAMJV,5063419,Villeneuve D Ascq Hotel De Ville,0,
9,48908-___902-S,5064875,Lille Gare Lille Flandres,0,
CITL,50013-CITL02-S,5218640,Lille Porte Des Postes,0,
ME2,49551-_ME213-D,5150034,Lomme St. Philibert,0,
30,48063-__3003-LAMJV,4979644,Tourcoing Tourcoing Centre,0,
L6,48923-__L650-D,5066203,Villeneuve D Ascq Pont De Bois,1,
L6,48221-__L651-S,4994120,Mons En Baroeul Fort De Mons,1,
32,48896-__3203-S,5063890,Wasquehal Jp Sartre,1,
17,48830-__1701-D,5054940,Tourcoing Tourcoing Centre,0,
CO2,49863-_CO208-S,5199117,Lille Chu-Eurasante,1,
14,50030-__1411-LAMJV,5221584,Wattignies Marais,1,
18,48185-__1802-LAMJV,4991515,Lomme Anatole France,1,
10,48111-__1005-S,4985299,Lille Gare Lille Flandres,0,
15,49766-__1504-LAMJV,5188773,Lesquin Verdun,0,
ME2,49550-_ME220-S,5149491,Lomme St. Philibert,0,
CO2,49862-_CO204-LAMJV,5198816,Lille Chu-Eurasante,1,
L8,48876-__L803-S,5061420,Hem Blanchisserie,1,
Z8,49096-__Z803-LAMJV,5073802,Villeneuve D Ascq 4 Cantons Stade,0,
ME2,50027-_ME269-LAMJV,5221081,Tourcoing C.H. Dron,1,
CO1,48917-_CO114-LAMJV,5065517,Lille Chu-Eurasante,0,
33,48066-__3306-LAMJV,4979839,Leers Nord Belgique Leers Nord Belgique,0,
76,48117-__7606-S,4986054,Quesnoy Sur Deule Blanche Porte,1,
33,48836-__3310-S,5055544,Leers Coeur De Ville,0,
71,49904-__7117-LAMJV,5205855,Lille Gare Lille Flandres,1,
13,49764-__1312-LAMJV,5188309,Lille Lille Fives,1,
ME1,49535-_ME137-S,5137518,Villeneuve D Ascq 4 Cantons Stade,1,
71,49509-__7109-S,5130123,Lille Gare Lille Flandres,1,
L7,48136-__L702-D,4988715,Faches Thumesnil Ctre Commercial,0,
89,49883-__8903-LAMJV,5202936,Tourcoing Tourcoing Centre,1,
71,50042-__7103-S,5223289,Roubaix Euroteleport,0,
L5,50016-__L567-LAMJV,5219300,Marcq En Baroeul Ferme Aux Oies,1,
71,50040-__7107-S,5222489,Roubaix Euroteleport,0,
L4,48871-__L452-LAMJV,5059772,Lys Lez Lannoy Centre Commercial,0,
L6,48923-__L651-D,5066211,Mons En Baroeul Fort De Mons,1,
71,49511-__7116-LAMJV,5130824,Lille Gare Lille Flandres,1,
L91,49072-_L9101-LAMJV,5072368,Lille Lille Europe,0,
51,48197-__5103-LAMJV,4992547,Lille Gare Lille Flandres,0,
9,48908-___903-S,5064892,Lille Gare Lille Flandres,0,
33,48066-__3301-LAMJV,4979781,Tourcoing Einstein,1,
MWR,48880-_MWR02-S,5062042,Mouscron Belgique Gare,0,
L7,48824-__L703-S,5054078,Lille Porte Des Postes,1,
25R,49405-_25R09-S,5117765,Lille Chu-Eurasante,0,
ME1,49536-_ME117-D,5138213,Villeneuve D Ascq 4 Cantons Stade,1,
ME2,50027-_ME263-LAMJV,5221034,Lomme St. Philibert,0,
L5,50016-__L569-LAMJV,5219333,Haubourdin Le Parc,0,
76,48116-__7601-LAMJV,4985889,Quesnoy Sur Deule Blanche Porte,1,
L3,48090-__L353-S,4981965,Wattrelos Quart. Beaulieu,1,
L91,49073-_L9102-S,5072556,Halluin Gounod,1,
L90,49069-_L9002-D,5072012,Lille Lille Europe,0,
ME1,49534-_ME107-LAMJV,5135794,Lille Chu-Eurasante,0,
18,48185-__1802-LAMJV,4991511,Lomme Anatole France,1,
71,50041-__7104-LAMJV,5222822,Roubaix Euroteleport,0,
CITT,48866-CITT03-LAMJV,5058419,Neuville En Ferrain Prom De Flandre,1,
L5,50016-__L568-LAMJV,5219312,Lille Gare Lille Flandres,0,
ME2,50027-_ME218-LAMJV,5220681,Tourcoing C.H. Dron,1,
L2,48130-__L250-D,4987922,Loos Les Oliveaux,1,
L6,48220-__L651-LAMJV,4993999,Mons En Baroeul Fort De Mons,1,
L3,48869-__L355-D,5059334,Wattrelos Quart. Beaulieu,1,
64,49944-__6473-LAMJV,5209197,Fournes En Weppes Mairie,0,
CO3,48219-_CO306-S,4993914,Villeneuve D Ascq Hotel De Ville,0,
L3,48870-__L358-LAMJV,5059539,Wattrelos Quart. Beaulieu,1,
50,48398-__5003-S,5002621,Saint Andre Grand St Andre,0,
36,48076-__3606-S,4980633,Croix Croix Saint Pierre,1,
ME2,50027-_ME292-LAMJV,5221197,Lomme Lomme-Lambersart,0,
71,50041-__7103-LAMJV,5222778,Lille Gare Lille Flandres,1,
9,48908-___902-S,5064862,Lille Gare Lille Flandres,0,
21R,49394-_21R36-D,5117383,Carnin Mairie,0,
71,50040-__7110-S,5222590,Tourcoing Tourcoing Centre,0,
15,48889-__1501-LAMJV,5062943,Lille Porte De Douai,1,
71,50042-__7111-S,5223559,Lille Gare Lille Flandres,1,
L1,48126-__L150-S,4987245,Faches Thumesnil Ctre Commercial,0,
71,49509-__7109-S,5130106,Roubaix Euroteleport,0,
32,48895-__3204-LAMJV,5063770,Villeneuve D Ascq Hotel De Ville,0,
17,48061-__1706-S,4979514,Tourcoing Tourcoing Centre,0,
18,48893-__1803-S,5063542,Villeneuve D Ascq Hotel De Ville,0,
18,48185-__1811-LAMJV,4991617,Lomme Anatole France,1,
CITT,48088-CITT01-D,4981523,Tourcoing Centre Commercial,0,
86,49763-__8622-LAMJV,5188110,Comines Comines Gare,1,
14,48113-__1403-LAMJV,4985551,Wattignies Marais,1,
64R,49430-_64R04-LAMJV,5118112,Lomme St. Philibert,1,
ME1,49534-_ME159-LAMJV,5136767,Villeneuve D Ascq 4 Cantons Stade,1,
71,48776-__7104-S,5045560,Lille Gare Lille Flandres,1,
C10,48210-_C1002-S,4993303,Marcq En Baroeul Pave Strategique,1,
9,48908-___901-S,5064839,Lille Gare Lille Flandres,0,
21R,49394-_21R44-D,5117391,Annoeullin Comtesse Flandr,0,
ME1,49536-_ME104-D,5137832,Lille Chu-Eurasante,0,
CO1,48217-_CO105-S,4993764,Lille Chu-Eurasante,0,
89,48855-__8902-LAMJV,5057153,Bondues N. Segard,0,
ME1,49534-_ME152-LAMJV,5136633,Villeneuve D Ascq 4 Cantons Stade,1,
L3,48869-__L354-D,5059310,Toufflers Toufflers Douane,0,
18,48932-__1805-LAMJV,5066885,Villeneuve D Ascq Hotel De Ville,0,
35,48072-__3505-LAMJV,4980363,Tourcoing Tourcoing Centre,1,
71,49509-__7102-S,5129893,Lille Gare Lille Flandres,1,
9,48907-___901-LAMJV,5064737,Lille Gare Lille Flandres,0,
10,50055-__1011-LAMJV,5225959,Lille Gare Lille Flandres,0,
10,50055-__1007-LAMJV,5225876,Lille Chu-Centre O. Lambret,1,
71,50040-__7107-S,5222487,Roubaix Euroteleport,0,
C10,48911-_C1002-S,5065021,Marcq En Baroeul Pave Strategique,1,
L2,49873-__L254-LAMJV,5201042,Loos Les Oliveaux,1,
15,48890-__1503-S,5063187,Lille Porte De Douai,1,
86,49762-__8610-S,5187954,Comines Comines Gare,1,
MWR,48879-_MWR51-LAMJV,5062021,Roubaix Euroteleport,1,
72,49896-__7210-LAMJV,5203774,Villeneuve D Ascq 4 Cantons Stade,0,
MWR,48882-_MWR01-LAMJV,5062086,Roubaix Euroteleport,1,
ME2,49550-_ME209-S,5149281,Tourcoing C.H. Dron,1,
13,48887-__1301-S,5062550,Lille Lille Fives,1,
33,48067-__3305-S,4979977,Leers Nord Belgique Leers Nord Belgique,0,
ME1,49534-_ME138-LAMJV,5136325,Villeneuve D Ascq 4 Cantons Stade,1,
71,48776-__7114-S,5045869,Tourcoing Tourcoing Centre,0,
14,48113-__1402-LAMJV,4985544,Wattignies Marais,1,
71,50040-__7103-S,5222363,Roubaix Euroteleport,0,
C10,48938-_C1001-LAMJV,5067556,Marcq En Baroeul Pave Strategique,1,
L6,48943-__L653-LAMJV,5068006,Mons En Baroeul Fort De Mons,1,
20R,49390-_20R05-LAMJVS,5117109,Peronne En Melantois Chemin Ecoliers,0,
34,48069-__3404-LAMJV,4980087,Roubaix Euroteleport,1,
71,49509-__7112-S,5130197,Lille Gare Lille Flandres,1,
L3,48870-__L354-LAMJV,5059454,Roubaix Euroteleport,0,
CIT5,48859-CIT511-LAMJV,5057477,Wattrelos Centre,1,
CO1,48941-_CO106-LAMJV,5067815,Lille Chu-Eurasante,0,
9,48207-___901-S,4993146,Lille Gare Lille Flandres,0,
71,49904-__7105-LAMJV,5205612,Lille Gare Lille Flandres,1,
71,50040-__7107-S,5222481,Roubaix Euroteleport,0,
Z2,50033-__Z206-LAMJV,5221839,Lesquin Jean Jaures,0,
CO1,48918-_CO106-S,5065589,Villeneuve D Ascq Hotel De Ville,1,
L90,49069-_L9002-D,5072015,Comines Comines Mairie,1,
L7,48824-__L703-S,5054054,Lille Porte Des Postes,1,
L3,49125-__L356-S,5079044,Lannoy Place,0,
920,49035-_92008-LAMJV,5071164,Villeneuve D Ascq 4 Cantons Stade,0,
36,48848-__3601-LAMJV,5056718,Croix Croix Saint Pierre,1,
L1,49881-__L153-LAMJV,5202434,Faches Thumesnil Ctre Commercial,0,
C9,49769-__C904-LAMJV,5189163,Lille Mont De Terre,0,
C8,49059-__C803-LAMJV,5071386,Tourcoing Tourcoing Centre,1,
L5,50026-__L557-LAMJV,5220235,Marcq En Baroeul Ferme Aux Oies,1,
CITT,48866-CITT02-LAMJV,5058386,Tourcoing Centre Commercial,0,
71,50042-__7112-S,5223592,Lille Gare Lille Flandres,1,
L1,49866-__L153-S,5199537,Wambrechies Agrippin,1,
ME1,49536-_ME106-D,5137944,Lille Chu-Eurasante,0,
CIT5,48859-CIT517-LAMJV,5057531,Roubaix Roubaix Man Fraternité,0,
52,49941-__5201-S,5208934,Lille Porte De Douai,0,
ME1,49536-_ME114-D,5138142,Lille Chu-Eurasante,0,
10,50055-__1003-LAMJV,5225786,Lille Gare Lille Flandres,0,
L2,48129-__L251-S,4987786,Loos Les Oliveaux,1,
32,48895-__3209-LAMJV,5063800,Wasquehal Jp Sartre,1,
ME2,50027-_ME222-LAMJV,5220738,Lomme St. Philibert,0,
36,48076-__3605-S,4980627,Croix Croix Saint Pierre,1,
C9,49769-__C904-LAMJV,5189183,Lille Mont De Terre,0,
L5,48132-__L556-S,4988220,Marcq En Baroeul Ferme Aux Oies,1,
L1,49868-__L152-D,5200130,Faches Thumesnil Ctre Commercial,0,
L8,48557-__L803-LAMJV,5019931,Tourcoing Risquons Tout,0,
L4,48093-__L452-S,4982672,Halluin Gounod,1,
18,48893-__1806-S,5063570,Villeneuve D Ascq Hotel De Ville,0,
82R,49452-_82R17-D,5118470,Tourcoing Pt De Neuville,0,
ME2,50027-_ME285-LAMJV,5221169,Roubaix Roubaix Place,1,
L91,49072-_L9152-LAMJV,5072493,Halluin Gounod,1,
50,48899-__5008-S,5064207,Marcq En Baroeul College,1,
C12,48857-_C1201-S,5057290,Roubaix Euroteleport,1,
25R,49406-_25R08-D,5117806,Lille Chu-Eurasante,0,
66,49908-__6642-S,5206167,Forest Sur Marque Eglise,0,
76,48117-__7602-S,4986018,Lomme St. Philibert,0,
28R,49414-_28R02-S,5117925,Illies Centre,0,
71,50040-__7112-S,5222635,Lille Gare Lille Flandres,1,
L6,48221-__L652-S,4994137,Villeneuve D Ascq Contrescarpe,0,
13,49771-__1304-LAMJV,5189349,Villeneuve D Ascq Hotel De Ville,0,
84,49003-__8405-LAMJV,5070154,Comines Les Glycines,1,
13,48179-__1306-LAMJV,4990880,Villeneuve D Ascq Hotel De Ville,0,
71,48776-__7114-S,5045867,Tourcoing Tourcoing Centre,0,
L4,48093-__L458-S,4982844,Halluin Gounod,1,
L3,48089-__L355-LAMJV,4981780,Toufflers Toufflers Douane,0,
71,49904-__7103-LAMJV,5205559,Lille Gare Lille Flandres,1,
15,48184-__1502-D,4991478,Lesquin Verdun,0,
51,49839-__5102-S,5195844,Verlinghem Mairie,1,
L1,48127-__L156-D,4987570,Wambrechies Agrippin,1,
87,49843-__8706-LAMJV,5196094,Tourcoing Tourcoing Centre,1,
L6,48921-__L652-LAMJV,5065883,Mons En Baroeul Fort De Mons,1,
17,48829-__1703-S,5054882,Wattrelos Centre,1,
CITT,48087-CITT03-S,4981451,Tourcoing Centre Commercial,0,
L3,48870-__L356-LAMJV,5059472,Wattrelos Quart. Beaulieu,1,
71,49511-__7107-LAMJV,5130596,Lille Gare Lille Flandres,1,
71,49904-__7120-LAMJV,5205892,Tourcoing Tourcoing Centre,0,
L99,49084-_L9906-S,5073438,Armentieres Le Bizet,1,
33,48837-__3301-D,5055579,Tourcoing Einstein,1,
L92,49081-_L9203-LAMJV,5073141,Lille Porte Des Postes,1,
CO1,48918-_CO106-S,5065587,Villeneuve D Ascq Hotel De Ville,1,
L1,48127-__L150-D,4987449,Wambrechies Agrippin,1,
L1,49869-__L157-LAMJV,5200310,Wambrechies Agrippin,1,
MWR,48882-_MWR51-LAMJV,5062128,Mouscron Belgique Gare,0,
C11,48939-_C1101-LAMJV,5067624,Wasquehal Jp Sartre,1,
L8,50094-__L812-LAMJV,5231097,Tourcoing Risquons Tout,0,
13,49771-__1305-LAMJV,5189383,Villeneuve D Ascq Hotel De Ville,0,
17,48829-__1703-S,5054862,Wattrelos Centre,1,
71,49511-__7116-LAMJV,5130816,Lille Gare Lille Flandres,1,
ME1,49535-_ME147-S,5137684,Villeneuve D Ascq 4 Cantons Stade,1,
51,48197-__5102-LAMJV,4992535,Lille Gare Lille Flandres,0,
L5,50026-__L560-LAMJV,5220302,Haubourdin Le Parc,0,
L8,50094-__L805-LAMJV,5230976,Tourcoing Risquons Tout,0,
87,49843-__8751-LAMJV,5196116,Tourcoing Tourcoing Centre,1,
13,48887-__1308-S,5062708,Villeneuve D Ascq Hotel De Ville,0,
18,48932-__1818-LAMJV,5067015,Lomme Anatole France,1,
22R,49397-_22R69-D,5117622,Sequedin Muchembus,0,
9,48909-___901-D,5064932,Lille Gare Lille Flandres,0,
15,48889-__1506-LAMJV,5063025,Lesquin Verdun,0,
L6,48921-__L655-LAMJV,5065958,Villeneuve D Ascq Contrescarpe,0,
33,48066-__3307-LAMJV,4979864,Tourcoing Einstein,1,
72,49893-__7214-LAMJV,5203692,Baisieux Maison D'Accueil,1,
CO3,48218-_CO308-LAMJV,4993851,Ennetieres En Weppes Ctre Commercial,1,
ME1,49535-_ME136-S,5137498,Lille Chu-Eurasante,0,
50,48398-__5007-S,5002676,Marcq En Baroeul College,1,
CITA,49063-CITA08-LAMJV,5071706,Armentieres Gustave Dron,1,
CITT,48864-CITT02-S,5058160,Tourcoing Centre Commercial,0,
60E,49996-_60E05-LAMJV,5216988,Villeneuve D Ascq Les Pres-E. Pisani,0,
C11,48913-_C1101-S,5065099,Croix Croix Saint Pierre,0,
35,48847-__3505-LAMJV,5056647,Tourcoing Tourcoing Centre,1,
89,48156-__8901-D,4990274,Tourcoing Tourcoing Centre,1,
L6,48220-__L652-LAMJV,4994030,Villeneuve D Ascq Contrescarpe,0,
L1,49869-__L153-LAMJV,5200240,Wambrechies Agrippin,1,
ME1,49535-_ME146-S,5137676,Villeneuve D Ascq 4 Cantons Stade,1,
L8,48876-__L814-S,5061609,Tourcoing Risquons Tout,0,
C9,48214-__C902-S,4993523,Lille Mont De Terre,0,
L7,48134-__L704-LAMJV,4988501,Lille Porte Des Postes,1,
CITT,48865-CITT01-D,5058285,Neuville En Ferrain Prom De Flandre,1,
22R,49397-_22R33-D,5117586,Radinghem En Weppes Radinghem Place,0,
30,48833-__3001-S,5055211,Tourcoing Tourcoing Centre,0,
L92,49078-_L9208-LAMJV,5072947,Lille Porte Des Postes,1,
CO2,48122-_CO205-LAMJV,4986686,Lille Chu-Eurasante,1,
CITL,48119-CITL04-LAMJV,4986205,Lille Porte Des Postes,1,
34,49994-__3401-LAMJV,5216876,Villeneuve D Ascq Pont De Bois,0,
ME1,49534-_ME112-LAMJV,5135944,Villeneuve D Ascq 4 Cantons Stade,1,
71,50040-__7104-S,5222396,Lille Gare Lille Flandres,1,
18,48185-__1802-LAMJV,4991512,Villeneuve D Ascq Hotel De Ville,0,
22R,49397-_22R74-D,5117627,Perenchies Hotel De Ville,0,
51,49838-__5105-LAMJV,5195800,Lille Gare Lille Flandres,0,
C9,48914-__C902-LAMJV,5065164,Mons En Baroeul Fort De Mons,1,
NVL,48223-_NVL02-LAMJV,4994335,Lille Rihour,0,
L4,48874-__L452-LAMJV,5060765,Halluin Gounod,1,
L5,48132-__L551-S,4988141,Marcq En Baroeul Ferme Aux Oies,1,
71,49904-__7105-LAMJV,5205615,Roubaix Euroteleport,0,
CIT5,48083-CIT507-LAMJV,4981024,Wattrelos Centre,1,
14,50031-__1401-LAMJV,5221652,Wattignies Marais,1,
L3,49892-__L353-LAMJV,5203330,Toufflers Toufflers Douane,0,
L3,49126-__L354-D,5079272,Toufflers Toufflers Douane,0,
L8,50091-__L821-LAMJV,5230535,Hem Blanchisserie,1,
CITT,48088-CITT02-D,4981555,Neuville En Ferrain Prom De Flandre,1,
L3,49892-__L367-LAMJV,5203563,Toufflers Toufflers Douane,0,
30,48834-__3001-D,5055298,Tourcoing Tourcoing Centre,0,
32,48896-__3201-S,5063856,Wasquehal Jp Sartre,1,
15,49766-__1502-LAMJV,5188734,Lille Porte De Douai,1,
61,48540-__6114-S,5019653,Lomme St. Philibert,0,
ME1,49534-_ME161-LAMJV,5136793,Villeneuve D Ascq 4 Cantons Stade,1,
18,48893-__1811-S,5063633,Lomme Anatole France,1,
ME1,49536-_ME114-D,5138131,Villeneuve D Ascq 4 Cantons Stade,1,
L1,49881-__L154-LAMJV,5202449,Faches Thumesnil Ctre Commercial,0,
18,48932-__1803-LAMJV,5066869,Villeneuve D Ascq Hotel De Ville,0,
L2,49872-__L252-S,5200813,Wattignies Centre Commercial,0,
14,50030-__1402-LAMJV,5221479,Wattignies Cimetiere,1,
71,49509-__7107-S,5130055,Roubaix Euroteleport,0,
L3,49125-__L351-S,5078912,Wattrelos Quart. Beaulieu,1,
10,50055-__1011-LAMJV,5225971,Lille Gare Lille Flandres,0,
71,49904-__7109-LAMJV,5205698,Roubaix Euroteleport,0,
13,48181-__1302-D,4991147,Villeneuve D Ascq Hotel De Ville,0,
ME1,49534-_ME109-LAMJV,5135858,Villeneuve D Ascq 4 Cantons Stade,1,
32,48897-__3202-D,5063953,Villeneuve D Ascq Hotel De Ville,0,
CITA,49063-CITA04-LAMJV,5071674,Armentieres Gustave Dron,1,
13,48179-__1302-LAMJV,4990783,Lille Lille Fives,1,
72,49896-__7208-LAMJV,5203772,Baisieux Maison D'Accueil,1,
23R,49399-_23R03-S,5117648,Leers Leclerc,0,
L1,49869-__L162-LAMJV,5200396,Faches Thumesnil Ctre Commercial,0,
L8,50092-__L801-S,5230549,Tourcoing Risquons Tout,0,
CIT5,48859-CIT514-LAMJV,5057510,Roubaix Roubaix Man Fraternité,0,
35,48844-__3508-LAMJV,5056431,Tourcoing Tourcoing Centre,1,
L6,48220-__L653-LAMJV,4994076,Villeneuve D Ascq Contrescarpe,0,
L5,50015-__L555-D,5219023,Marcq En Baroeul Ferme Aux Oies,1,
15,49766-__1502-LAMJV,5188726,Lille Porte De Douai,1,
71,50040-__7114-S,5222710,Tourcoing Tourcoing Centre,0,
30,48063-__3003-LAMJV,4979653,Wasquehal Jp Sartre,1,
33,48066-__3306-LAMJV,4979851,Leers Coeur De Ville,0,
36,48076-__3603-S,4980612,Croix Croix Saint Pierre,1,
L7,48135-__L703-S,4988593,Lille Porte Des Postes,1,
71,50042-__7104-S,5223323,Lille Gare Lille Flandres,1,
18,48185-__1810-LAMJV,4991611,Lomme Anatole France,1,
L2,49873-__L251-LAMJV,5200975,Wattignies Centre Commercial,0,
71,49509-__7107-S,5130065,Roubaix Euroteleport,0,
30,48834-__3001-D,5055282,Tourcoing Tourcoing Centre,0,
71,48776-__7105-S,5045603,Lille Gare Lille Flandres,1,
CO2,48122-_CO204-LAMJV,4986662,Perenchies Europe,0,
L4,48874-__L460-LAMJV,5060994,Halluin Gounod,1,
30,48835-__3001-LAMJV,5055323,Wasquehal Jp Sartre,1,
75R,49445-_75R02-LAMJV,5118352,Lomme St. Philibert,1,
L90,49070-_L9001-S,5072060,Lille Lille Europe,0,
30,48835-__3006-LAMJV,5055392,Tourcoing Tourcoing Centre,0,
L8,50094-__L806-LAMJV,5230989,Tourcoing Risquons Tout,0,
CIT5,48083-CIT502-LAMJV,4980943,Roubaix Roubaix Man Fraternité,0,
30,49820-__3001-LAMJV,5194721,Wasquehal Jp Sartre,1,
L5,48132-__L555-S,4988204,Marcq En Baroeul Ferme Aux Oies,1,
84,49001-__8450-S,5070092,Comines Les Glycines,1,
33,48836-__3302-S,5055420,Leers Coeur De Ville,0,
L1,49868-__L102-D,5200056,Faches Thumesnil Ctre Commercial,0,
C8,49058-__C805-S,5071366,Tourcoing Tourcoing Centre,1,
73,49829-__7302-S,5195544,Villeneuve D Ascq Pont De Bois,0,
51,50064-__5103-S,5227023,Lille Gare Lille Flandres,0,
18,48932-__1817-LAMJV,5067007,Lomme Anatole France,1,
L90,49068-_L9052-LAMJV,5071959,Comines Comines Mairie,1,
MWR,48100-_MWR03-D,4983688,Roubaix Euroteleport,1,
L3,49126-__L352-D,5079248,Toufflers Toufflers Douane,0,
76,49856-__7603-LAMJV,5197792,Lomme St. Philibert,0,
13,49764-__1303-LAMJV,5188174,Lille Lille Fives,1,
L7,48825-__L751-LAMJV,5054364,Lille Porte Des Postes,1,
15,48890-__1501-S,5063139,Lille Porte De Douai,1,
10,48112-__1002-D,4985451,Lomme Lomme Hegel,1,
17,48062-__1703-D,4979564,Tourcoing Tourcoing Centre,0,
919,49823-_91901-LAMJV,5194925,Lesquin College Charlemagne,0,
13,48179-__1301-LAMJV,4990732,Lille Lille Fives,1,
